KALCODE,Population2021
7403000004,0.0
7404010302,0.0
7305011102,0.0
1304020301,1094.0
2905010606,0.0
0401000701,1274.0
0713020201,727.0
4201040101,1203.0
2707030303,1.0
5401030205,25.0
5401010114,15.0
4406010105,95.0
4905030132,74.0
4905020102,70.0
4911040102,515.0
4912010108,531.0
5302030602,0.0
5302030207,0.0
5302060102,0.0
5302010202,0.0
5302040103,0.0
5302040107,0.0
5302040108,0.0
5302040110,0.0
5302040113,0.0
5208000014,0.0
3803030304,0.0
2901010102,0.0
3503030112,0.0
5901030111,0.0
6802000005,0.0
7107010905,0.0
6101000009,0.0
6902000005,0.0
5703000015,0.0
6103000007,0.0
7201020103,0.0
4003031101,27.0
4905030109,59.0
1501080201,48.0
1501030401,95.0
3806040601,35.0
3102020401,100.0
2603040103,36.0
2602080302,59.0
2602080103,58.0
2603070601,25.0
4402011402,23.0
4402020803,19.0
4402020405,73.0
0301030301,248.0
2403020301,284.0
2304010401,427.0
2304020801,102.0
4405030603,29.0
4403020302,23.0
4402011202,28.0
3906011201,807.0
4201050301,1025.0
4201030101,1764.0
3705040101,484.0
3906011801,1101.0
3705040404,211.0
3906012001,899.0
3907010201,1231.0
4203010201,1109.0
4202020701,819.0
4201020201,1814.0
4201020301,686.0
1901010101,21798.0
2002010101,2291.0
1801010101,64896.0
1807010101,2337.0
2103020105,0.0
5402000008,0.0
5402000015,0.0
5402000005,0.0
5402000017,0.0
5402000019,0.0
2001030101,634.0
1801050801,1051.0
5208000022,4.0
5208000021,4.0
5208000009,2.0
5208000013,0.0
5208000011,4.0
5208000026,0.0
5207010304,1.0
1904010102,1510.0
5204010705,11.0
1901020101,946.0
2404040309,115.0
2404040105,5.0
0603020102,346.0
4004011101,51.0
4004013102,24.0
6702060106,0.0
2403010102,20.0
2401090103,1.0
3802010105,475.0
4003010103,0.0
4003081403,21.0
0603010113,42.0
0603010114,7.0
2404010302,17.0
3802090707,31.0
3802090402,37.0
4402010903,13.0
2603010601,83.0
2304010901,356.0
2204020101,688.0
0301030504,142.0
0305030402,168.0
0302020402,108.0
3102021201,62.0
3002020501,64.0
2204040501,70.0
2204040701,187.0
0303020501,481.0
0303040201,127.0
4302020511,14.0
4302030304,21.0
3102040406,2.0
2301030101,823.0
2303020601,467.0
2401040101,983.0
2401040401,1347.0
2207040101,669.0
2306010901,839.0
2401030101,1979.0
2401090201,822.0
2303010101,745.0
2401050301,888.0
2306020101,1225.0
1401030101,661.0
0705020201,1533.0
1103040401,694.0
1103030101,1469.0
0706030301,1963.0
1401030301,594.0
1901010301,2020.0
1901050201,979.0
2803020101,1420.0
2903020101,3329.0
2901030101,2229.0
2804030501,266.0
2805010501,176.0
6903000010,29.0
2901020106,0.0
2901020103,0.0
2803020102,4.0
2904030302,0.0
2908000006,0.0
2908000009,6.0
2908000013,0.0
2908000017,0.0
4001071401,90.0
4005020103,4.0
2001030504,18.0
3802010503,151.0
2204020302,146.0
7202010205,533.0
0603010127,70.0
4002000901,11.0
5201010209,0.0
3804010102,37.0
3801030104,55.0
2704020202,51.0
2202040206,10.0
3701020501,493.0
2906030101,631.0
2801010301,162.0
6401030304,127.0
6702030205,17.0
2703030601,301.0
2804030302,7.0
6701000101,441.0
3702030101,1329.0
3701040301,1194.0
3702010201,457.0
3905011701,150.0
3903030901,79.0
4102010701,229.0
4003031001,25.0
3901011601,122.0
3901011301,682.0
3701030402,366.0
3704030104,15.0
3702050202,19.0
3702010104,91.0
3702030202,16.0
3705040405,18.0
3705031602,7.0
3703041202,14.0
1902010202,35.0
1901020201,368.0
2802010101,4023.0
6302000206,2.0
4905030154,76.0
5703000005,0.0
6801000707,0.0
7204030112,1.0
7201030402,0.0
4913050103,135.0
4801000001,97616.0
4910020101,2082.0
4611030101,7370.0
4905030120,165.0
4403070101,1053.0
4402020201,267.0
4401011101,583.0
4401010601,1949.0
4401010501,716.0
4401040101,926.0
4302010203,21.0
4304030201,322.0
0201010301,838.0
1701010101,17188.0
5301060201,216.0
5701030502,12.0
6502000011,15.0
6701000202,7.0
6001020104,1.0
4913050102,176.0
5204010801,77.0
1901030201,365.0
1902030101,8.0
1901040601,311.0
1903010201,206.0
1903020401,76.0
1806010202,6.0
1803030405,27.0
1002011001,628.0
1206011201,78.0
1203030201,380.0
1203010401,1593.0
6501000105,3.0
5002000001,31381.0
5003010101,11126.0
4913080101,1163.0
6802000011,0.0
6105000017,0.0
6601000114,0.0
4911050101,3424.0
0204010303,0.0
1303010105,0.0
1405010102,0.0
4403060101,694.0
6103000013,0.0
6103000024,0.0
6103000026,0.0
1702010501,907.0
4202020301,1060.0
1001020101,1242.0
1701010301,846.0
0901020501,655.0
1201060501,955.0
0101010102,1348.0
3802010201,6194.0
3806031202,0.0
2301010401,1950.0
5701040102,80.0
6202000002,549.0
5302070202,17.0
3202040101,50.0
7101020201,325.0
5701041102,3.0
7401020501,237.0
7405010702,6.0
7405031005,12.0
0706010101,19602.0
0707000001,92248.0
0712020101,36843.0
0704020301,2218.0
0704020101,3210.0
0701020101,9428.0
0704030101,6657.0
0710020101,6086.0
0701010001,309617.0
0803010101,17830.0
1303020501,2194.0
1303020601,1239.0
1305010401,2884.0
1305020201,1054.0
4406040101,4399.0
4406060101,4373.0
4406010101,4893.0
3203030201,1193.0
3201020101,575.0
3201021201,980.0
1902030606,13.0
7104020401,119.0
6701000311,0.0
6701000104,0.0
6701000106,0.0
6702050104,0.0
6702050103,0.0
6702050102,0.0
6702050108,0.0
6702050109,0.0
6702050112,0.0
0708020101,26131.0
0711010101,45891.0
0708010101,79221.0
4905010109,337.0
4905010108,262.0
5004010201,1651.0
5004010112,0.0
5201010106,0.0
5201010102,0.0
5201010105,0.0
4508020101,9760.0
4603000001,32417.0
4508010101,25198.0
4608000001,64611.0
5001010101,24971.0
4610030101,4912.0
4610010101,23618.0
4703020101,29179.0
5601010107,0.0
7201010402,18.0
1502020101,457.0
1501040101,180.0
1501011101,151.0
1401020501,246.0
1101050101,776.0
1405010501,102.0
3702040101,1912.0
3701040201,2104.0
3701030101,6424.0
3701040101,5378.0
3702010101,19857.0
3701010001,169886.0
3701050101,5430.0
5703000006,0.0
5703000010,0.0
2402010102,12.0
5302060101,1112.0
5302050101,1195.0
6105000012,5.0
6105000009,2.0
6901010103,1703.0
6901060101,1520.0
6901070603,1.0
6902000007,1.0
5301010604,18.0
5301060802,0.0
5003020101,1587.0
4913030101,2422.0
4913050101,2960.0
5003030101,2567.0
4906020101,1342.0
4913040101,2239.0
4913070101,2172.0
4906010105,195.0
1803020201,37.0
1803020301,23.0
7402040501,291.0
3301010401,297.0
3301030301,545.0
3802080501,145.0
3807020301,325.0
3001041001,52.0
3001011101,69.0
3001011001,44.0
3002020401,57.0
3101050109,11.0
3102040903,62.0
3102030602,243.0
6901060204,494.0
2903020203,8.0
5501030802,5.0
6102000001,189.0
1805011401,36.0
1801040101,187.0
3702010501,922.0
1207010101,4758.0
0202020602,3.0
6501000113,2.0
6003000001,1957.0
6001020106,85.0
5901020503,39.0
5204011101,443.0
2102010701,797.0
2101020201,121.0
2102010201,499.0
2002020301,236.0
1903010505,41.0
4101020104,8.0
4101020102,252.0
4101010403,25.0
4101040204,105.0
6106000022,0.0
6106000025,0.0
6106000006,0.0
6105000011,2093.0
7001010101,4936.0
5602010101,7141.0
2905030108,0.0
2905030114,0.0
6702010101,8551.0
5301010101,31714.0
5302020101,2032.0
5701020101,1621.0
5301060101,2756.0
5301030601,1383.0
1401050202,0.0
1401050301,111.0
5701070503,141.0
1804010801,34.0
1804010301,106.0
1001010101,17168.0
0709070101,1979.0
1003030101,1828.0
0902040101,1413.0
4401020101,851.0
4401030101,974.0
4404010101,1228.0
4404030101,682.0
4406020101,836.0
4104010401,2272.0
4002000301,760.0
3905020101,731.0
4104010201,932.0
4101020101,1188.0
4101020201,1000.0
3903020101,325.0
3904011301,86.0
0502010601,584.0
0503040201,637.0
1002010901,311.0
1204020701,344.0
1002021301,256.0
1002020301,488.0
0902030201,587.0
0902020201,726.0
0502011201,250.0
1202030201,288.0
1202040201,210.0
1203030801,431.0
1702010103,89.0
1701040202,20.0
0501020501,515.0
0901010301,301.0
0901010901,315.0
1303010702,11.0
1301010102,1286.0
1305010204,6.0
1305010208,1.0
1305010215,1.0
9901000023,21.0
9901000035,0.0
1002010702,0.0
1001010904,0.0
1004011201,1181.0
1004010801,827.0
1004011101,911.0
7204010106,0.0
7204010105,1.0
7204040202,2.0
7204040103,0.0
7204040102,0.0
7204040602,0.0
7204011202,0.0
7204010203,0.0
7201010102,0.0
7202011603,0.0
7405020202,20.0
7103000106,62.0
7105010302,572.0
7104011102,6.0
7107020103,0.0
7101040102,12.0
7202011201,62.0
7204020401,124.0
7201011201,108.0
7204030111,4.0
7204010303,74.0
7104030503,0.0
7204020303,71.0
7204011602,11.0
7201010109,413.0
7201011104,17.0
7201010604,11.0
4002000101,2326.0
4004010101,5325.0
4001010101,30383.0
4101020504,0.0
4001010301,728.0
4101010101,14532.0
4103010101,2197.0
3903010101,1642.0
3903010901,1584.0
5104010101,88077.0
4806020101,14339.0
4505000001,69874.0
4501000001,643452.0
4908020101,11877.0
5103000001,61248.0
4702000001,26759.0
4704000001,65831.0
0602020201,498.0
0602010701,185.0
7102030101,952.0
7104030101,1148.0
3601021101,16.0
3201060202,84.0
3202020401,96.0
7102011101,259.0
6502000004,2.0
7406030201,97.0
7405010803,15.0
7405030102,27.0
7405010606,53.0
7405020303,14.0
7404010301,31.0
6202000005,1.0
6202000006,2.0
6801000209,0.0
6903000016,0.0
6903000003,0.0
6903000008,0.0
6903000006,0.0
6904000202,0.0
6905000002,0.0
6905000006,0.0
6905000007,0.0
6102000006,0.0
6102000003,0.0
6101000010,0.0
6105000004,0.0
2804040201,753.0
2207020402,138.0
2204050302,21.0
2201030502,55.0
2306050602,42.0
2304011205,6.0
2303020307,26.0
3002020304,16.0
3002020302,11.0
3802090802,0.0
3802090803,0.0
3802090109,2.0
3802090107,1.0
3802090706,0.0
3804010602,2.0
3807020202,4.0
4913090101,915.0
4913010101,1082.0
4913010201,3018.0
1801050101,5180.0
1801020101,10379.0
1401050601,85.0
5501020501,172.0
4907000004,115.0
1802010301,45.0
3204000109,191.0
2102040102,385.0
2103020202,0.0
1803010301,63.0
5401020401,503.0
6402000201,18.0
2803020103,105.0
2806020103,40.0
3703041602,62.0
3703041201,136.0
3703041204,71.0
3703020202,56.0
3704041101,308.0
3704041104,75.0
0714010102,408.0
6702030203,15.0
6701000304,19.0
2703010701,158.0
2804030502,132.0
6901091001,131.0
6702010201,814.0
2905030106,63.0
6702031001,106.0
5901020302,81.0
0803010105,10.0
4301060601,237.0
4406010901,320.0
4404010401,225.0
4404020501,190.0
4004010801,80.0
4104020301,397.0
4101040203,22.0
4101040202,23.0
4101030802,9.0
4101030801,619.0
4101030401,573.0
4101040102,126.0
4101020502,41.0
4103010108,1.0
4103010110,47.0
4103010105,107.0
4103010107,28.0
4103010109,11.0
4103010104,21.0
4003030701,52.0
4001050701,95.0
4001050501,49.0
4102010401,322.0
3201070303,35.0
3201021402,24.0
1902010107,18.0
1807020304,24.0
7104010701,177.0
7102030801,154.0
1802040803,29.0
1806012401,37.0
2101010102,456.0
3203030904,77.0
2102020107,25.0
0502011001,745.0
0901041101,194.0
1206010801,395.0
1201060201,361.0
0901040701,95.0
1206020601,107.0
3904012101,364.0
3904011701,169.0
4103020201,368.0
3904011501,119.0
4003060101,291.0
3904010801,125.0
3901011201,142.0
4003020601,114.0
3901010401,393.0
4102060501,20.0
3904010701,147.0
3901010701,276.0
3901010801,301.0
4102070301,244.0
4102060101,263.0
3901011901,536.0
4402011001,282.0
6106000017,1804.0
5301030301,826.0
5302040101,853.0
5601010702,1.0
6601000101,4808.0
6601000201,1967.0
5501030402,4.0
1801010501,2120.0
1801060101,1943.0
1805011701,950.0
5801030201,1651.0
7104040101,1125.0
7104020101,2081.0
7106030101,956.0
7101050101,1320.0
7101010301,1133.0
7404010101,2038.0
7404010201,9.0
7108030301,751.0
7305031501,1272.0
7301040401,1612.0
7402020101,1304.0
7401060201,1679.0
2905010101,5362.0
7201010305,0.0
7201011405,0.0
7201030111,0.0
7201030703,1.0
7201010702,0.0
1502010101,3123.0
4905020101,600.0
0704030201,2409.0
0902020101,2729.0
0901010101,23182.0
0501020101,2925.0
1201060101,1863.0
1204020101,1618.0
1206010101,1547.0
1204010701,773.0
1206020101,1681.0
0202020201,2746.0
1303020201,300.0
2405030104,4.0
6202000011,0.0
6202000018,0.0
6202000019,0.0
6202000008,0.0
6201010604,0.0
6103000023,0.0
6106000002,0.0
6106000019,0.0
6106000020,0.0
6106000023,0.0
2702010502,29.0
4403070104,26.0
0503010102,0.0
0503050202,2.0
7202010703,0.0
5203000113,0.0
5203000115,0.0
5201010207,0.0
5203000108,0.0
6105000021,0.0
6702050111,0.0
6702060102,0.0
6702060103,0.0
6702040103,0.0
6702040104,0.0
6702040105,0.0
7404030205,18.0
7406020602,3.0
4405010101,2222.0
4401010101,57706.0
4405040101,2581.0
4301010101,16782.0
4305040304,95.0
4003060106,6.0
4003020102,9.0
3001050802,4.0
3001060303,78.0
3002050703,27.0
2501000007,77.0
2404010103,8.0
0103030703,5.0
0104020202,445.0
0604000106,234.0
2804030101,653.0
5203000301,2166.0
4905030101,8340.0
4902030101,4332.0
4911030101,1341.0
7302020502,0.0
7103000103,7.0
7103000703,0.0
7103001404,0.0
7101020302,2.0
7108010204,2630.0
7108010101,1877.0
7108010303,0.0
7107020104,1.0
7108040605,1107.0
2905030111,0.0
6801000701,2415.0
0801030401,136.0
7204040502,7.0
0202020105,42.0
0401000902,219.0
0401000204,5.0
0901010102,260.0
1401050802,27.0
1401050803,3.0
1401050102,176.0
1603010106,22.0
1603010102,31.0
1603010104,15.0
1603010107,3.0
1603020103,3.0
1603020401,114.0
1603020201,74.0
1601080102,109.0
1404050302,169.0
1401010302,26.0
0902020701,95.0
1603030302,42.0
1403010201,31.0
1403010202,8.0
3704041102,104.0
3704041103,1.0
3703020502,135.0
3703020904,1.0
3703020901,196.0
3703020902,31.0
3704010502,53.0
3705013103,7.0
3705013102,6.0
3705031301,57.0
3705031303,8.0
3901041301,149.0
4201030201,279.0
4003040201,36.0
4001041101,66.0
4001040401,541.0
4003050501,152.0
2706010201,178.0
2904010301,183.0
2906010303,0.0
5602020103,30.0
5601021010,6.0
2904010201,88.0
4905030113,36.0
4912010109,153.0
1803040501,98.0
3702040302,7.0
3702040802,68.0
5301010601,938.0
4910010102,1016.0
4707000002,1064.0
4904000001,20152.0
4606010101,21293.0
4610020101,6916.0
3802060201,1238.0
3802060101,1388.0
3802030202,0.0
2402030101,890.0
2402040101,1295.0
7107030401,280.0
3301020501,251.0
7406020201,39.0
7406030301,63.0
7406010101,1013.0
7406030802,42.0
4406010112,104.0
4405040302,12.0
4002000105,18.0
4001070102,164.0
4004031403,16.0
3102040101,757.0
6801000602,0.0
6801000604,0.0
6801000702,0.0
6801000706,0.0
6801000719,0.0
6801000721,0.0
6801000720,0.0
6601000107,0.0
6601000108,0.0
2703030101,866.0
2703020101,904.0
2707030402,2.0
6905000015,1.0
2906050106,66.0
5601020101,1277.0
1305010205,0.0
4302031202,4.0
4302020104,3.0
4302031708,4.0
4302010102,0.0
4302011503,0.0
4301040602,5.0
4305030703,1.0
4305050103,1441.0
4304020101,1181.0
5004010101,25467.0
4609010101,31304.0
4909030101,17371.0
4611020101,10671.0
4602000001,62147.0
5004020101,7260.0
4611010101,9595.0
4909010101,33856.0
4503000001,57909.0
3903010104,75.0
3905010103,20.0
7401060101,4822.0
7401060202,0.0
7401070103,0.0
1903010503,71.0
2202040101,71.0
2203010103,57.0
2304020302,7.0
5701020107,40.0
5701040601,97.0
1801010402,1174.0
3401000104,0.0
1801010504,1412.0
1801010303,3662.0
1801010201,3302.0
1801060901,0.0
2001010104,192.0
2003011405,0.0
3301060501,1302.0
3301060601,1965.0
3301010501,1872.0
3203020101,601.0
1201010101,58400.0
0202020401,2468.0
0202020104,1029.0
0201011301,2512.0
0201010101,43445.0
0205010101,3169.0
1302010301,1180.0
1103040101,1061.0
4911010101,15486.0
4902010101,31497.0
4913040102,2702.0
4913010205,359.0
4913010301,2427.0
4906010107,1755.0
4906010102,1471.0
4909030102,6074.0
7104010102,53.0
7105030501,114.0
7301020501,106.0
7402050201,517.0
3601020201,78.0
7305010706,32.0
7305011402,10.0
7305030104,8.0
1101060301,447.0
1401011601,67.0
3503030108,15.0
7406031601,322.0
7405020604,18.0
7404010104,32.0
2706031402,22.0
7107010903,19.0
0201010105,1.0
5203000402,281.0
5203000102,23.0
5901020203,20.0
2706031001,93.0
7407000404,11.0
2702020102,43.0
7001020103,12.0
7202011702,0.0
5401030303,5.0
3805000605,15.0
4104010104,4.0
3801020104,62.0
4104020202,3.0
5301040701,104.0
5301010301,302.0
5301010801,982.0
6105000008,673.0
6101000002,25.0
7001020701,265.0
7001020601,203.0
5401030101,387.0
6301000101,462.0
1805051601,57.0
6502000001,718.0
2905010602,2.0
2901040603,1.0
2803030102,46.0
2801010103,131.0
5701040105,43.0
1806011001,22.0
3301020801,478.0
3301050201,203.0
0709060301,330.0
1201060401,189.0
0902050101,123.0
1002020801,59.0
1601030402,1.0
5601010106,0.0
0901070104,98.0
0902020303,92.0
0802040402,337.0
1303010303,101.0
1301040108,333.0
1305020106,44.0
4405010401,285.0
4403011201,112.0
4401010401,88.0
4403030501,337.0
4401030701,424.0
4406050601,47.0
4406010301,88.0
5901020301,144.0
5602010701,64.0
2905010102,4.0
5901010103,139.0
1403011201,14.0
1403011501,43.0
1403011101,48.0
1403050202,2.0
1403050203,13.0
1403050204,1.0
1403050803,9.0
1403050802,13.0
1403050503,18.0
1403050501,53.0
1403052102,21.0
1403050401,15.0
1403050402,11.0
3702050605,100.0
4101020203,31.0
2904040106,5.0
5501031201,29.0
4104020302,10.0
4104020306,35.0
4104020305,72.0
4104020307,30.0
4104020304,36.0
4104020103,73.0
4104010110,140.0
4104010108,59.0
4104010102,11.0
4101020304,0.0
3806020101,1044.0
3801010601,1451.0
3101020101,1761.0
3101060201,1392.0
3002010101,167.0
3101050108,18.0
4607000001,30174.0
5005020101,9901.0
1302020203,0.0
0901041902,0.0
0704010201,10205.0
3702060201,404.0
3702060101,2776.0
3702061501,856.0
3701050301,1451.0
3701050201,2889.0
3902030104,453.0
3701020102,199.0
3703040801,0.0
3701030703,2845.0
6105000003,2.0
6105000019,0.0
1101010101,56961.0
3102031301,32.0
3101010401,33.0
3801020301,517.0
3806030401,76.0
3102021001,93.0
1403051701,11.0
1602010701,12.0
1403030401,11.0
1501070701,124.0
1403011401,15.0
1101030201,486.0
1302030201,449.0
0706020301,546.0
4305040303,122.0
4301050402,13.0
4003081001,66.0
4004020801,34.0
5601021101,1321.0
6001010501,1785.0
1303010701,2045.0
1102030401,1120.0
1401020101,1586.0
1304010601,1543.0
1102030301,1762.0
4910020103,2976.0
5702000007,0.0
1207050401,418.0
0203001301,314.0
4305030601,368.0
4302011701,244.0
4302011201,110.0
4204000901,215.0
4204001001,271.0
3906020801,265.0
4206030202,28.0
4205020103,193.0
4201040303,11.0
6901060301,729.0
6001011101,1742.0
6001010901,1428.0
6001010101,1346.0
6901100401,1841.0
1807020404,28.0
5207010504,14.0
5204011003,15.0
1902020502,43.0
5204010702,8.0
3501020901,884.0
1806050101,56.0
2101020104,36.0
3203020402,63.0
0712030101,6453.0
0704010301,4626.0
0710010101,35545.0
0702010101,35846.0
0702020101,14297.0
0710030101,25822.0
7305030602,26.0
7302010303,27.0
0704010101,9406.0
0713030201,1889.0
0803030101,1575.0
1405020302,1.0
1502010104,2.0
1502010103,76.0
1405020102,69.0
1401040701,120.0
1502020302,96.0
1502020303,103.0
1502020102,306.0
1501040303,55.0
1501040702,66.0
1501040703,87.0
1903020305,67.0
5204020102,5.0
7104010601,135.0
7107011001,872.0
7102030301,226.0
1805050402,5.0
1808021001,93.0
1805020301,9.0
1805020401,29.0
5201010211,191.0
5206000004,23.0
2003013302,26.0
1801051203,161.0
7404010109,3.0
7305030201,224.0
3201070601,182.0
3201060401,407.0
3201080201,105.0
7305031004,14.0
7102030103,18.0
7102030502,28.0
7405010208,59.0
7301040902,46.0
7303010202,25.0
7303010902,26.0
7404010304,717.0
7404030208,9.0
7404030305,18.0
7406020104,10.0
6201010401,233.0
6901090801,137.0
6901090201,409.0
2905020106,22.0
4912010103,297.0
4907000007,134.0
4905030118,113.0
1902010101,123.0
5301060602,44.0
5301060105,6.0
5402000012,12.0
5401020602,124.0
5401020608,13.0
5401020102,89.0
5401030302,52.0
5401030105,147.0
5501030602,3.0
6106000007,38.0
6105000007,310.0
1805010201,1187.0
4104010109,32.0
4104010303,62.0
2001050102,0.0
3401000105,0.0
7107020101,1740.0
7401020102,0.0
4104020101,2506.0
3902020101,3110.0
2003010201,45.0
2003013401,7.0
5302010701,774.0
6103000006,17.0
5302070303,409.0
5301050103,32.0
5301040703,99.0
5402000006,3.0
5401030103,143.0
5401020607,73.0
5401010203,17.0
2902010403,0.0
0401000210,49.0
0901050303,11.0
4401030402,0.0
4405030102,56.0
0601010102,2.0
2902011201,281.0
2907020601,646.0
2801050201,117.0
2902020801,110.0
2706011301,151.0
2706010703,1.0
2904010104,465.0
2706010901,90.0
2906030102,66.0
5601010202,12.0
2904030201,147.0
5003020113,96.0
2701010601,75.0
0901020601,57.0
1701021601,207.0
0902030701,192.0
0902010301,575.0
5501030302,8.0
5701030103,32.0
6302000210,349.0
3503021305,19.0
3201021401,69.0
7107030903,54.0
1602010401,332.0
1102030201,1377.0
1102030601,1328.0
5701070502,3.0
5701040902,0.0
5701060109,0.0
6501000112,0.0
6501000108,0.0
6501000111,1.0
6001010109,0.0
4913010401,1066.0
2207030201,27.0
2101020701,540.0
2003013901,34.0
1808040601,83.0
1808040701,63.0
3201010104,573.0
3201021406,8.0
1808060301,27.0
3501030201,652.0
1903010104,12.0
3204000303,29.0
7301020201,134.0
7105030901,222.0
7301020801,159.0
7305010201,602.0
7405030301,382.0
7406010901,262.0
1401040101,2687.0
1101040301,2367.0
1301040101,2863.0
1101030101,3115.0
1403020201,1458.0
1301010101,6488.0
1302010101,3124.0
1302030101,2367.0
0705030101,7846.0
1301020101,2402.0
0706030401,5091.0
1602010101,7237.0
1302020101,2159.0
7204030209,1.0
7204040108,0.0
7204040603,0.0
7204010603,0.0
4004020502,5.0
4004011901,37.0
3001010102,0.0
3002040303,1.0
0602010402,233.0
1602011002,20.0
1603010402,36.0
1603010403,45.0
3703010101,7689.0
4101020503,0.0
4101020305,0.0
4101010102,0.0
5101000002,0.0
4907000001,10394.0
4907000005,10526.0
4904000004,1585.0
2001010101,9609.0
5208000024,0.0
5208000006,0.0
5208000023,0.0
5208000012,0.0
5208000003,0.0
2101010101,19309.0
1904020101,1372.0
6901100601,3643.0
7404030103,43.0
7404030203,23.0
7406020303,27.0
0503010101,4303.0
1202010101,1557.0
1202040101,907.0
0503040101,1701.0
0902030101,3292.0
0502010101,8824.0
6103000017,1.0
6103000008,1.0
6103000005,0.0
6202000004,0.0
6202000023,0.0
6202000007,0.0
6201010202,1.0
7301040102,214.0
7302020602,27.0
7106021203,54.0
7102030303,27.0
7103000302,394.0
7101040104,3.0
7105010402,122.0
7107020303,7.0
4102010101,21467.0
4102040101,1679.0
3901010101,25151.0
4204000101,3505.0
1805051801,27.0
1801060401,408.0
5301050501,291.0
5301050301,430.0
5302010501,923.0
5204010601,177.0
5204010901,42.0
5207010601,446.0
1801050401,152.0
1902010401,50.0
1901050501,445.0
1902020401,310.0
1801010502,799.0
3204000403,47.0
7107010601,87.0
7103001601,100.0
7106020301,280.0
1808020201,51.0
3301010302,682.0
3301060403,283.0
3602000301,357.0
3201020802,26.0
3203030302,24.0
1902010102,19.0
5204010405,74.0
5204010902,13.0
1903011106,30.0
3501040105,25.0
3202040301,220.0
7406040503,22.0
7102031002,49.0
1405010201,236.0
1501030601,49.0
1403051501,65.0
7302020703,41.0
7108040104,356.0
7108040603,74.0
7201020101,321.0
7201010201,93.0
7204030103,121.0
7104010702,112.0
5401030111,25.0
4905030105,60.0
4905030160,14.0
5203000114,67.0
5901010102,40.0
6801000201,343.0
6702030401,102.0
6702011001,42.0
1403052501,42.0
1501040104,29.0
3901041001,251.0
4104010502,24.0
4102060407,30.0
2002010102,133.0
5302070101,1721.0
5501010101,6190.0
5502000002,0.0
5502000003,0.0
4401010502,247.0
3101080101,1014.0
3802090903,0.0
2403010101,1894.0
2206010201,1302.0
3202040210,0.0
4003031301,89.0
1802010101,1214.0
2903010101,4373.0
2805010101,4285.0
2705030102,586.0
2908000015,33.0
2906020103,8.0
5601010104,18.0
2906030502,64.0
5302030203,30.0
4404040301,58.0
4001030101,308.0
4003010501,37.0
3702040701,72.0
3702050301,69.0
3703020403,12.0
3703040302,28.0
3701030705,150.0
3704030106,11.0
3702050104,66.0
2602010101,8372.0
5701060302,0.0
7001020202,3.0
5003010108,0.0
5402000013,0.0
5801030104,0.0
6905000013,0.0
1004020401,61.0
1701021201,252.0
1206010901,395.0
0901060501,408.0
1701021301,192.0
0601010206,604.0
0602030107,0.0
5207010307,8.0
3101080204,1.0
0104010105,14.0
2801010104,0.0
4404020103,4.0
4406040106,37.0
4404010902,153.0
4401010110,607.0
4405030103,3.0
4403071202,61.0
4906030103,21.0
4906030102,65.0
1801010401,1611.0
5203000104,5.0
5203000110,8.0
1801030101,2337.0
5206000006,43.0
5206000007,0.0
6301000208,5.0
6001010111,0.0
6504000106,0.0
6503000018,0.0
6302000204,3.0
6302000208,5.0
7302011605,0.0
7103000707,7.0
7107020203,0.0
1801010304,650.0
7404020602,6.0
7402020704,11.0
7402010303,3.0
7301010103,107.0
7301010702,256.0
7404020503,3.0
7402020102,153.0
7401050603,18.0
7407000803,32.0
7301010204,51.0
7305010708,15.0
7305030102,35.0
7303020902,15.0
7301030701,129.0
7104020104,8.0
7106020804,53.0
7204040403,0.0
7202010506,1.0
3907010101,7683.0
3907020101,3979.0
4201010201,1857.0
3907030101,2947.0
4201010101,30816.0
2806040101,2882.0
0711020101,15416.0
0712030301,5531.0
1003020101,4374.0
1702010101,3779.0
0703020101,2405.0
0714010101,22691.0
0713030101,2905.0
0714030101,3280.0
0709010101,8447.0
0713020501,2303.0
1003050101,2050.0
0713020301,2002.0
0401000101,3331.0
1003040401,1605.0
0714030201,2866.0
0713010101,7267.0
1904040101,1439.0
1904010101,1443.0
2102010101,5207.0
2103010101,2542.0
2102030101,1257.0
1303010101,2836.0
1102020101,3612.0
1501010101,12293.0
1102030501,1843.0
1405010101,2677.0
1305010101,2845.0
1402000101,2913.0
1807020403,44.0
1803040302,16.0
2001020202,44.0
3501031001,694.0
1903010905,14.0
1501100101,93.0
1405011001,204.0
1401020701,99.0
6601000109,0.0
5801010102,0.0
5801010103,0.0
5801020105,0.0
5801020106,0.0
5801030105,0.0
5901020101,489.0
5602010501,292.0
5901010601,307.0
2905030110,43.0
2905030102,31.0
2905030502,34.0
1901010105,277.0
1808041002,19.0
2101020301,58.0
2103010301,208.0
6103000004,111.0
5701041001,76.0
5701070103,32.0
5701070706,2.0
1902030301,224.0
2101020601,77.0
1902030601,88.0
2103010501,178.0
1805011001,42.0
1805010301,60.0
1807020201,167.0
2003011601,11.0
5701031502,28.0
5701030105,9.0
3501020502,111.0
3501020902,11.0
7108010102,265.0
7305030601,295.0
7105030701,34.0
7301040101,351.0
3502001501,223.0
3503010201,364.0
3501011101,202.0
3401000401,131.0
1806010301,118.0
1806040501,63.0
1806040901,7.0
7406030901,42.0
7401050401,47.0
7405010801,33.0
7104011006,17.0
7108010304,1106.0
1401040501,224.0
3601030201,56.0
3202040201,988.0
3201050101,206.0
